id	label
0046811	histone deacetylase inhibitor activity
0046812	host cell surface binding
0046817	chemokine receptor antagonist activity
0046820	4-amino-4-deoxychorismate synthase activity
0046848	hydroxyapatite binding
0046857	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor
0046863	ribulose-1,5-bisphosphate carboxylase/oxygenase activator activity
0046870	cadmium ion binding
0046871	N-acetylgalactosamine binding
0046872	metal ion binding
0046873	metal ion transmembrane transporter activity
0046875	ephrin receptor binding
0046899	nucleoside triphosphate adenylate kinase activity
0046905	phytoene synthase activity
0046906	tetrapyrrole binding
0046910	pectinesterase inhibitor activity
0046911	metal chelating activity
0046912	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer
0046914	transition metal ion binding
0046915	transition metal ion transmembrane transporter activity
0046917	triphosphoribosyl-dephospho-CoA synthase activity
0046919	pyruvyltransferase activity
0046920	alpha-(1->3)-fucosyltransferase activity
0046921	alpha-(1->6)-fucosyltransferase activity
0046922	peptide-O-fucosyltransferase activity
0046923	ER retention sequence binding
0046933	proton-transporting ATP synthase activity, rotational mechanism
0046934	phosphatidylinositol-4,5-bisphosphate 3-kinase activity
0046935	1-phosphatidylinositol-3-kinase regulator activity
0046941	azetidine-2-carboxylic acid acetyltransferase activity
0046943	carboxylic acid transmembrane transporter activity
0046961	proton-transporting ATPase activity, rotational mechanism
0046964	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity
0046965	retinoid X receptor binding
0046966	thyroid hormone receptor binding
0046969	NAD-dependent histone deacetylase activity (H3-K9 specific)
0046970	NAD-dependent histone deacetylase activity (H4-K16 specific)
0046972	histone acetyltransferase activity (H4-K16 specific)
0046974	histone methyltransferase activity (H3-K9 specific)
0046975	histone methyltransferase activity (H3-K36 specific)
0046976	histone methyltransferase activity (H3-K27 specific)
0046977	TAP binding
0046978	TAP1 binding
0046979	TAP2 binding
0046980	tapasin binding
0046981	beta-1,4-mannosylglycolipid beta-1,3-N-acetylglucosaminyltransferase activity
0046982	protein heterodimerization activity
0046983	protein dimerization activity
0046987	N-acetyllactosamine beta-1,3-glucuronosyltransferase activity
0046988	asioloorosomucoid beta-1,3-glucuronosyltransferase activity
0046989	galactosyl beta-1,3 N-acetylgalactosamine beta-1,3-glucuronosyltransferase activity
0046990	N-hydroxyarylamine O-acetyltransferase activity
0046992	oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond
0046993	oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond, with oxygen as acceptor
0046995	oxidoreductase activity, acting on hydrogen as donor, with other known acceptors
0046996	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with NAD(P)H as one donor, and the other dehydrogenated
0046997	oxidoreductase activity, acting on the CH-NH group of donors, flavin as acceptor
0047002	L-arabinitol 2-dehydrogenase activity
0047006	17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity
0047011	2-dehydropantolactone reductase (A-specific) activity
0047012	sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity
0047016	cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase activity
0047017	prostaglandin-F synthase activity
0047018	indole-3-acetaldehyde reductase (NADH) activity
0047019	indole-3-acetaldehyde reductase (NADPH) activity
0047020	15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity
0047022	7-beta-hydroxysteroid dehydrogenase (NADP+) activity
0047023	androsterone dehydrogenase activity
0047035	testosterone dehydrogenase (NAD+) activity
0047036	codeinone reductase (NADPH) activity
0047038	D-arabinitol 2-dehydrogenase activity
0047039	tetrahydroxynaphthalene reductase activity
0047040	pteridine reductase activity
0047042	androsterone dehydrogenase (B-specific) activity
0047044	androstan-3-alpha,17-beta-diol dehydrogenase activity
0047045	testosterone 17-beta-dehydrogenase (NADP+) activity
0047046	homoisocitrate dehydrogenase activity
0047052	(S)-stylopine synthase activity
0047053	(S)-cheilanthifoline synthase activity
0047055	salutaridine synthase activity
0047056	(S)-canadine synthase activity
0047057	vitamin-K-epoxide reductase (warfarin-sensitive) activity
0047058	vitamin-K-epoxide reductase (warfarin-insensitive) activity
0047066	phospholipid-hydroperoxide glutathione peroxidase activity
0047068	N5,N10-methenyltetrahydromethanopterin hydrogenase activity
0047070	3-carboxyethylcatechol 2,3-dioxygenase activity
0047071	3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase activity
0047075	2,5-dihydroxypyridine 5,6-dioxygenase activity
0047077	Photinus-luciferin 4-monooxygenase (ATP-hydrolyzing) activity
0047078	3-hydroxy-4-oxoquinoline 2,4-dioxygenase activity
0047084	methyltetrahydroprotoberberine 14-monooxygenase activity
0047086	ketosteroid monooxygenase activity
0047087	protopine 6-monooxygenase activity
0047091	L-lysine 6-monooxygenase (NADPH) activity
0047094	3-hydroxyphenylacetate 6-hydroxylase activity
0047100	glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) activity
0047101	2-oxoisovalerate dehydrogenase (acylating) activity
0047102	aminomuconate-semialdehyde dehydrogenase activity
0047105	4-trimethylammoniobutyraldehyde dehydrogenase activity
0047106	4-hydroxyphenylacetaldehyde dehydrogenase activity
0047110	phenylglyoxylate dehydrogenase (acylating) activity
0047111	formate dehydrogenase (cytochrome-c-553) activity
0047115	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity
0047120	(3S,4R)-3,4-dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate dehydrogenase activity
0047126	N5-(carboxyethyl)ornithine synthase activity
0047130	saccharopine dehydrogenase (NADP+, L-lysine-forming) activity
0047131	saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity
0047134	protein-disulfide reductase activity
0047145	demethylsterigmatocystin 6-O-methyltransferase activity
0047150	betaine-homocysteine S-methyltransferase activity
0047159	1-alkenylglycerophosphocholine O-acyltransferase activity
0047172	shikimate O-hydroxycinnamoyltransferase activity
0047173	phosphatidylcholine-retinol O-acyltransferase activity
0047179	platelet-activating factor acetyltransferase activity
0047181	benzophenone synthase activity
0047184	1-acylglycerophosphocholine O-acyltransferase activity
0047191	1-alkylglycerophosphocholine O-acyltransferase activity
0047192	1-alkylglycerophosphocholine O-acetyltransferase activity
0047196	long-chain-alcohol O-fatty-acyltransferase activity
0047198	cysteine-S-conjugate N-acetyltransferase activity
0047203	13-hydroxylupinine O-tigloyltransferase activity
0047205	quinate O-hydroxycinnamoyltransferase activity
0047206	UDP-N-acetylmuramoylpentapeptide-lysine N6-alanyltransferase activity
0047209	coniferyl-alcohol glucosyltransferase activity
0047213	anthocyanidin 3-O-glucosyltransferase activity
0047215	indole-3-acetate beta-glucosyltransferase activity
0047216	inositol 3-alpha-galactosyltransferase activity
0047220	galactosylxylosylprotein 3-beta-galactosyltransferase activity
0047223	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity
0047225	acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity
0047228	1,2-diacylglycerol 3-glucosyltransferase activity
0047237	glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity
0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity
0047251	thiohydroximate beta-D-glucosyltransferase activity
0047257	diglucosyl diacylglycerol synthase activity
0047259	glucomannan 4-beta-mannosyltransferase activity
0047260	alpha,alpha-trehalose-phosphate synthase (GDP-forming) activity
0047262	polygalacturonate 4-alpha-galacturonosyltransferase activity
0047264	heteroglycan alpha-mannosyltransferase activity
0047268	galactinol-raffinose galactosyltransferase activity
0047270	lipopolysaccharide glucosyltransferase II activity
0047274	galactinol-sucrose galactosyltransferase activity
0047277	globoside alpha-N-acetylgalactosaminyltransferase activity
0047280	nicotinamide phosphoribosyltransferase activity
0047286	NAD+-diphthamide ADP-ribosyltransferase activity
0047288	monosialoganglioside sialyltransferase activity
0047291	lactosylceramide alpha-2,3-sialyltransferase activity
0047305	(R)-3-amino-2-methylpropionate-pyruvate transaminase activity
0047312	L-phenylalanine:pyruvate aminotransferase activity
0047315	kynurenine-glyoxylate transaminase activity
0047323	[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity
0047324	phosphoenolpyruvate-glycerone phosphotransferase activity
0047325	inositol tetrakisphosphate 1-kinase activity
0047326	inositol tetrakisphosphate 5-kinase activity
0047330	polyphosphate-glucose phosphotransferase activity
0047334	diphosphate-fructose-6-phosphate 1-phosphotransferase activity
0047338	UTP:xylose-1-phosphate uridylyltransferase activity
0047341	fucose-1-phosphate guanylyltransferase activity
0047350	glucuronate-1-phosphate uridylyltransferase activity
0047364	desulfoglucosinolate sulfotransferase activity
0047369	succinate-hydroxymethylglutarate CoA-transferase activity
0047372	acylglycerol lipase activity
0047386	fructose-2,6-bisphosphate 6-phosphatase activity
0047389	glycerophosphocholine phosphodiesterase activity
0047390	glycerophosphocholine cholinephosphodiesterase activity
0047395	glycerophosphoinositol glycerophosphodiesterase activity
0047400	phosphonoacetate hydrolase activity
0047405	pyrimidine-5'-nucleotide nucleosidase activity
0047407	ADP-ribosyl-[dinitrogen reductase] hydrolase activity
0047408	alkenylglycerophosphocholine hydrolase activity
0047409	alkenylglycerophosphoethanolamine hydrolase activity
0047411	2-(acetamidomethylene)succinate hydrolase activity
0047412	N-(long-chain-acyl)ethanolamine deacylase activity
0047427	cyanoalanine nitrilase activity
0047429	nucleoside-triphosphate diphosphatase activity
0047433	branched-chain-2-oxoacid decarboxylase activity
0047434	indolepyruvate decarboxylase activity
0047440	2-dehydro-3-deoxy-D-pentonate aldolase activity
0047443	4-hydroxy-4-methyl-2-oxoglutarate aldolase activity
0047444	N-acylneuraminate-9-phosphate synthase activity
0047449	2-dehydro-3-deoxy-L-arabinonate dehydratase activity
0047450	crotonoyl-[acyl-carrier-protein] hydratase activity
0047451	3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity
0047453	ATP-dependent NAD(P)H-hydrate dehydratase activity
0047456	2-methylisocitrate dehydratase activity
0047461	(+)-delta-cadinene synthase activity
0047464	heparosan-N-sulfate-glucuronate 5-epimerase activity
0047470	(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity
0047471	maltose alpha-D-glucosyltransferase activity
0047475	phenylacetate-CoA ligase activity
0047479	trypanothione synthase activity
0047480	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity
0047485	protein N-terminus binding
0047486	chondroitin ABC lyase activity
0047488	heparin lyase activity
0047490	pectin lyase activity
0047492	xanthan lyase activity
0047493	ceramide cholinephosphotransferase activity
0047498	calcium-dependent phospholipase A2 activity
0047499	calcium-independent phospholipase A2 activity
0047512	(S,S)-butanediol dehydrogenase activity
0047513	1,2-alpha-L-fucosidase activity
0047516	1,3-propanediol dehydrogenase activity
0047522	15-oxoprostaglandin 13-oxidase activity
0047529	2,3-dimethylmalate lyase activity
0047533	2,5-dioxovalerate dehydrogenase (NADP+) activity
0047536	2-aminoadipate transaminase activity
0047538	2-carboxy-D-arabinitol-1-phosphatase activity
0047540	2-enoate reductase activity
0047545	2-hydroxyglutarate dehydrogenase activity
0047547	2-methylcitrate dehydratase activity
0047548	2-methyleneglutarate mutase activity
0047553	2-oxoglutarate synthase activity
0047554	2-pyrone-4,6-dicarboxylate lactonase activity
0047555	3',5'-cyclic-GMP phosphodiesterase activity
0047558	3-cyanoalanine hydratase activity
0047560	3-dehydrosphinganine reductase activity
0047565	3-hydroxypropionate dehydrogenase (NAD+) activity
0047568	3-oxo-5-beta-steroid 4-dehydrogenase activity
0047571	3-oxosteroid 1-dehydrogenase activity
0047580	4-hydroxyproline epimerase activity
0047584	4-oxalmesaconate hydratase activity
0047585	4-pyridoxolactonase activity
0047589	5-aminovalerate transaminase activity
0047595	6-hydroxynicotinate reductase activity
0047598	7-dehydrocholesterol reductase activity
0047600	abequosyltransferase activity
0047605	acetolactate decarboxylase activity
0047613	aconitate decarboxylase activity
0047617	acyl-CoA hydrolase activity
0047619	acylcarnitine hydrolase activity
0047622	adenosine nucleosidase activity
0047627	adenylylsulfatase activity
0047631	ADP-ribose diphosphatase activity
0047632	agmatine deiminase activity
0047634	agmatine N4-coumaroyltransferase activity
0047635	alanine-oxo-acid transaminase activity
0047651	alkylhalidase activity
0047652	allantoate deiminase activity
0047656	alpha,alpha-trehalose phosphorylase activity
0047657	alpha-1,3-glucan synthase activity
0047661	amino-acid racemase activity
0047663	aminoglycoside 6'-N-acetyltransferase activity
0047668	amygdalin beta-glucosidase activity
0047675	arabinonate dehydratase activity
0047676	arachidonate-CoA ligase activity
0047680	aryl-acylamidase activity
0047681	aryl-alcohol dehydrogenase (NADP+) activity
0047688	aspartate 4-decarboxylase activity
0047693	ATP diphosphatase activity
0047696	beta-adrenergic receptor kinase activity
0047701	beta-L-arabinosidase activity
0047708	biotinidase activity
0047710	bis(5'-adenosyl)-triphosphatase activity
0047714	galactolipase activity
0047718	indanol dehydrogenase activity
0047724	inosine nucleosidase activity
0047726	iron-cytochrome-c reductase activity
0047728	carnitine 3-dehydrogenase activity
0047730	carnosine synthase activity
0047734	CDP-glycerol diphosphatase activity
0047746	chlorophyllase activity
0047747	cholate-CoA ligase activity
0047756	chondroitin 4-sulfotransferase activity
0047757	chondroitin-glucuronate 5-epimerase activity
0047760	butyrate-CoA ligase activity
0047761	butyrate kinase activity
0047763	caffeate O-methyltransferase activity
0047769	arogenate dehydratase activity
0047770	carboxylate reductase activity
0047777	(3S)-citramalyl-CoA lyase activity
0047782	coniferin beta-glucosidase activity
0047783	corticosterone 18-monooxygenase activity
0047787	delta4-3-oxosteroid 5beta-reductase activity
0047789	creatininase activity
0047801	L-cysteine:2-oxoglutarate aminotransferase activity
0047804	cysteine-S-conjugate beta-lyase activity
0047807	cytokinin 7-beta-glucosyltransferase activity
0047808	D(-)-tartrate dehydratase activity
0047809	D-2-hydroxy-acid dehydrogenase activity
0047810	D-alanine:2-oxoglutarate aminotransferase activity
0047812	D-amino-acid N-acetyltransferase activity
0047821	D-glutamate oxidase activity
0047828	D-lyxose ketol-isomerase activity
0047837	D-xylose 1-dehydrogenase (NADP+) activity
0047840	dCTP diphosphatase activity
0047844	deoxycytidine deaminase activity
0047849	dextransucrase activity
0047856	dihydrocoumarin hydrolase activity
0047862	diisopropyl-fluorophosphatase activity
0047865	dimethylglycine dehydrogenase activity
0047868	dimethylmaleate hydratase activity
0047873	dolichyl-phosphatase activity
0047874	dolichyldiphosphatase activity
0047875	ecdysone oxidase activity
0047876	endoglycosylceramidase activity
0047878	erythritol kinase activity
0047884	FAD diphosphatase activity
0047886	farnesol dehydrogenase activity
0047888	fatty acid peroxidase activity
0047893	flavonol 3-O-glucosyltransferase activity
0047894	flavonol 3-sulfotransferase activity
0047900	formate kinase activity
0047904	fructose 5-dehydrogenase activity
0047910	galactose 1-dehydrogenase (NADP+) activity
0047911	galacturan 1,4-alpha-galacturonidase activity
0047912	galacturonokinase activity
0047917	GDP-glucosidase activity
0047918	GDP-mannose 3,5-epimerase activity
0047919	GDP-mannose 6-dehydrogenase activity
0047921	aminoglycoside 2'-N-acetyltransferase activity
0047925	geranoyl-CoA carboxylase activity
0047929	gluconate dehydratase activity
0047931	glucosamine kinase activity
0047933	glucose-1,6-bisphosphate synthase activity
0047936	glucose 1-dehydrogenase [NAD(P)] activity
0047938	glucose-6-phosphate 1-epimerase activity
0047939	L-glucuronate reductase activity
0047940	glucuronokinase activity
0047945	L-glutamine:pyruvate aminotransferase activity
0047949	glutarate-semialdehyde dehydrogenase activity
0047952	glycerol-3-phosphate dehydrogenase [NAD(P)+] activity
0047954	glycerol-2-phosphatase activity
0047958	glycine:2-oxoglutarate aminotransferase activity
0047962	glycine N-benzoyltransferase activity
0047963	glycine N-choloyltransferase activity
0047964	glyoxylate reductase activity
0047969	glyoxylate oxidase activity
0047971	guanidinobutyrase activity
0047974	guanosine deaminase activity
0047975	guanosine phosphorylase activity
0047977	hepoxilin-epoxide hydrolase activity
0047979	hexose oxidase activity
0047982	homocysteine desulfhydrase activity
0047988	hydroxyacid-oxoacid transhydrogenase activity
0047994	hydroxymethylglutaryl-CoA hydrolase activity
0047995	hydroxyphenylpyruvate reductase activity
0048001	erythrose-4-phosphate dehydrogenase activity
0048018	receptor agonist activity
0048019	receptor antagonist activity
0048020	CCR chemokine receptor binding
0048027	mRNA 5'-UTR binding
0048029	monosaccharide binding
0048030	disaccharide binding
0048031	trisaccharide binding
0048032	galacturonate binding
0048037	cofactor binding
0048038	quinone binding
0048039	ubiquinone binding
0048040	UDP-glucuronate decarboxylase activity
0048101	calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity
0048156	tau protein binding
0048185	activin binding
0048244	phytanoyl-CoA dioxygenase activity
0048248	CXCR3 chemokine receptor binding
0048256	flap endonuclease activity
0048257	3'-flap endonuclease activity
0048270	methionine adenosyltransferase regulator activity
0048273	mitogen-activated protein kinase p38 binding
0048306	calcium-dependent protein binding
0048365	Rac GTPase binding
0048403	brain-derived neurotrophic factor binding
0048406	nerve growth factor binding
0048407	platelet-derived growth factor binding
0048408	epidermal growth factor binding
0048474	D-methionine transmembrane transporter activity
0048487	beta-tubulin binding
0048495	Roundabout binding
0048529	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity
0048531	beta-1,3-galactosyltransferase activity
0048551	metalloenzyme inhibitor activity
0048763	calcium-induced calcium release activity
0050001	D-glutaminase activity
0050002	D-proline reductase (dithiol) activity
0050004	isoflavone 7-O-glucosyltransferase activity
0050015	kievitone hydratase activity
0050017	L-3-cyanoalanine synthase activity
0050019	L-arabinitol 4-dehydrogenase activity
0050020	L-arabinonate dehydratase activity
0050021	L-arabinonolactonase activity
0050022	L-arabinose 1-dehydrogenase (NAD+) activity
0050023	L-fuconate dehydratase activity
0050024	L-galactonolactone oxidase activity
0050031	L-pipecolate oxidase activity
0050032	L-rhamnonate dehydratase activity
0050038	L-xylulose reductase (NADP+) activity
0050046	lathosterol oxidase activity
0050048	L-leucine:2-oxoglutarate aminotransferase activity
0050051	leukotriene-B4 20-monooxygenase activity
0050054	lignostilbene alpha beta-dioxygenase activity
0050061	long-chain-aldehyde dehydrogenase activity
0050062	long-chain-fatty-acyl-CoA reductase activity
0050072	m7G(5')pppN diphosphatase activity
0050076	maleate isomerase activity
0050080	malonyl-CoA decarboxylase activity
0050081	maltose-6'-phosphate glucosidase activity
0050083	malyl-CoA lyase activity
0050084	mannitol-1-phosphatase activity
0050085	mannitol 2-dehydrogenase (NADP+) activity
0050086	mannitol 2-dehydrogenase activity
0050089	mannose isomerase activity
0050100	methylitaconate delta-isomerase activity
0050104	L-gulonate 3-dehydrogenase activity
0050105	L-gulonolactone oxidase activity
0050113	inositol oxygenase activity
0050115	myosin-light-chain-phosphatase activity
0050118	N-acetyldiaminopimelate deacetylase activity
0050121	N-acylglucosamine 2-epimerase activity
0050124	N-acylneuraminate-9-phosphatase activity
0050126	N-carbamoylputrescine amidase activity
0050129	N-formylglutamate deformylase activity
0050131	N-methyl-L-amino-acid oxidase activity
0050133	N6-hydroxylysine O-acetyltransferase activity
0050136	NADH dehydrogenase (quinone) activity
0050138	nicotinate dehydrogenase activity
0050145	nucleoside phosphate kinase activity
0050146	nucleoside phosphotransferase activity
0050149	o-aminophenol oxidase activity
0050151	oleate hydratase activity
0050152	omega-amidase activity
0050163	oxaloacetate tautomerase activity
0050172	phenylalanine 2-monooxygenase activity
0050177	phenylpyruvate decarboxylase activity
0050178	phenylpyruvate tautomerase activity
0050179	phenylserine aldolase activity
0050180	phloretin hydrolase activity
0050182	phosphate butyryltransferase activity
0050185	phosphatidylinositol deacylase activity
0050189	phosphoenolpyruvate phosphatase activity
0050192	phosphoglycerate phosphatase activity
0050194	phosphonoacetaldehyde hydrolase activity
0050197	phytanate-CoA ligase activity
0050200	plasmalogen synthase activity
0050201	fucokinase activity
0050203	oxalate-CoA ligase activity
0050208	polysialic-acid O-acetyltransferase activity
0050211	procollagen galactosyltransferase activity
0050213	progesterone 5-alpha-reductase activity
0050218	propionate-CoA ligase activity
0050220	prostaglandin-E synthase activity
0050224	prunasin beta-glucosidase activity
0050225	pseudouridine kinase activity
0050235	pyridoxal 4-dehydrogenase activity
0050236	pyridoxine:NADP 4-dehydrogenase activity
0050242	pyruvate, phosphate dikinase activity
0050247	raucaffricine beta-glucosidase activity
0050251	retinol isomerase activity
0050253	retinyl-palmitate esterase activity
0050254	rhodopsin kinase activity
0050262	ribosylnicotinamide kinase activity
0050263	ribosylpyrimidine nucleosidase activity
0050265	RNA uridylyltransferase activity
0050266	rosmarinate synthase activity
0050267	rubber cis-polyprenylcistransferase activity
0050268	coniferyl-alcohol dehydrogenase activity
0050269	coniferyl-aldehyde dehydrogenase activity
0050275	scopoletin glucosyltransferase activity
0050277	sedoheptulokinase activity
0050278	sedoheptulose-bisphosphatase activity
0050281	serine-glyoxylate transaminase activity
0050284	sinapate 1-glucosyltransferase activity
0050285	sinapine esterase activity
0050290	sphingomyelin phosphodiesterase D activity
0050291	sphingosine N-acyltransferase activity
0050292	steroid 9-alpha-monooxygenase activity
0050294	steroid sulfotransferase activity
0050302	indole-3-acetaldehyde oxidase activity
0050303	lysine 6-dehydrogenase activity
0050306	sucrose 1F-fructosyltransferase activity
0050308	sugar-phosphatase activity
0050309	sugar-terminal-phosphatase activity
0050311	sulfite reductase (ferredoxin) activity
0050313	sulfur dioxygenase activity
0050321	tau-protein kinase activity
0050331	thiamine-diphosphate kinase activity
0050333	thiamin-triphosphatase activity
0050334	thiaminase activity
0050338	thiosulfate dehydrogenase activity
0050341	thymine dioxygenase activity
0050342	tocopherol O-methyltransferase activity
0050347	trans-octaprenyltranstransferase activity
0050353	trimethyllysine dioxygenase activity
0050354	triokinase activity
0050355	triphosphatase activity
0050362	L-tryptophan:2-oxoglutarate aminotransferase activity
0050364	tryptophan dimethylallyltransferase activity
0050368	tyrosine 2,3-aminomutase activity
0050373	UDP-arabinose 4-epimerase activity
0050377	UDP-glucose 4,6-dehydratase activity
0050378	UDP-glucuronate 4-epimerase activity
0050379	UDP-glucuronate 5'-epimerase activity
0050380	undecaprenyl-diphosphatase activity
0050385	ureidoglycolate lyase activity
0050388	uronate dehydrogenase activity
0050401	xylonate dehydratase activity
0050403	trans-zeatin O-beta-D-glucosyltransferase activity
0050418	hydroxylamine reductase activity
0050421	nitrite reductase (NO-forming) activity
0050422	strictosidine beta-glucosidase activity
0050429	calcium-dependent phospholipase C activity
0050431	transforming growth factor beta binding
0050439	2-hydroxy-3-oxoadipate synthase activity
0050440	2-methylcitrate synthase activity
0050446	azobenzene reductase activity
0050464	nitrate reductase (NADPH) activity
0050467	pentalenene synthase activity
0050473	arachidonate 15-lipoxygenase activity
0050479	glyceryl-ether monooxygenase activity
0050483	IMP 5'-nucleotidase activity
0050484	GMP 5'-nucleotidase activity
0050485	oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond, with a disulfide as acceptor
0050486	intramolecular transferase activity, transferring hydroxy groups
0050497	transferase activity, transferring alkylthio groups
0050500	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase activity
0050501	hyaluronan synthase activity
0050502	cis-zeatin O-beta-D-glucosyltransferase activity
0050506	vomilenine glucosyltransferase activity
0050508	glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity
0050509	N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity
0050511	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity
0050512	lactosylceramide 4-alpha-galactosyltransferase activity
0050513	glycoprotein 2-beta-D-xylosyltransferase activity
0050515	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity
0050518	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity
0050519	holo-citrate lyase synthase activity
0050520	phosphatidylcholine synthase activity
0050521	alpha-glucan, water dikinase activity
0050524	coenzyme-B sulfoethylthiotransferase activity
0050525	cutinase activity
0050526	poly(3-hydroxybutyrate) depolymerase activity
0050528	acyloxyacyl hydrolase activity
0050537	mandelamide amidase activity
0050542	icosanoid binding
0050543	icosatetraenoic acid binding
0050544	arachidonic acid binding
0050545	sulfopyruvate decarboxylase activity
0050549	cyclohexyl-isocyanide hydratase activity
0050550	pinene synthase activity
0050551	myrcene synthase activity
0050552	(4S)-limonene synthase activity
0050553	taxadiene synthase activity
0050559	copalyl diphosphate synthase activity
0050560	aspartate-tRNA(Asn) ligase activity
0050561	glutamate-tRNA(Gln) ligase activity
0050564	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase activity
0050565	aerobactin synthase activity
0050567	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity
0050569	glycolaldehyde dehydrogenase activity
0050570	4-hydroxythreonine-4-phosphate dehydrogenase activity
0050572	L-idonate 5-dehydrogenase activity
0050573	dTDP-4-dehydro-6-deoxyglucose reductase activity
0050577	GDP-L-fucose synthase activity
0050580	2,5-didehydrogluconate reductase activity
0050583	hydrogen dehydrogenase (NADP+) activity
0050585	4-hydroxymandelate synthase activity
0050587	chlorite O2-lyase activity
0050606	4-carboxy-2-hydroxymuconate semialdehyde hemiacetal dehydrogenase activity
0050607	mycothiol-dependent formaldehyde dehydrogenase activity
0050608	vanillin dehydrogenase activity
0050613	delta14-sterol reductase activity
0050614	delta24-sterol reductase activity
0050619	phytochromobilin:ferredoxin oxidoreductase activity
0050626	trimethylamine-N-oxide reductase (cytochrome c) activity
0050627	mycothione reductase activity
0050632	propionyl-CoA C2-trimethyltridecanoyltransferase activity
0050637	lovastatin nonaketide synthase activity
0050640	isopenicillin-N N-acyltransferase activity
0050649	testosterone 6-beta-hydroxylase activity
0050656	3'-phosphoadenosine 5'-phosphosulfate binding
0050659	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity
0050660	flavin adenine dinucleotide binding
0050661	NADP binding
0050662	coenzyme binding
0050664	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor
0050681	androgen receptor binding
0050682	AF-2 domain binding
0050683	AF-1 domain binding
0050692	DBD domain binding
0050693	LBD domain binding
0050694	galactose 3-O-sulfotransferase activity
0050698	proteoglycan sulfotransferase activity
0050699	WW domain binding
0050700	CARD domain binding
0050733	RS domain binding
0050734	hydroxycinnamoyltransferase activity
0050736	O-malonyltransferase activity
0050737	O-hydroxycinnamoyltransferase activity
0050738	fructosyltransferase activity
0050750	low-density lipoprotein particle receptor binding
0050780	dopamine receptor binding
0050781	ortho-trichlorophenol reductive dehalogenase activity
0050782	galactose uniporter activity
0050785	advanced glycation end-product receptor activity
0050786	RAGE receptor binding
0050797	thymidylate synthase (FAD) activity
0050809	diazepam binding
0050811	GABA receptor binding
0050815	phosphoserine binding
0050816	phosphothreonine binding
0050824	water binding
0050825	ice binding
0050827	toxin receptor binding
0050833	pyruvate transmembrane transporter activity
0050839	cell adhesion molecule binding
0050840	extracellular matrix binding
0050897	cobalt ion binding
0050997	quaternary ammonium group binding
0050998	nitric-oxide synthase binding
0051010	microtubule plus-end binding
0051011	microtubule minus-end binding
0051015	actin filament binding
0051018	protein kinase A binding
0051019	mitogen-activated protein kinase binding
0051020	GTPase binding
0051021	GDP-dissociation inhibitor binding
0051022	Rho GDP-dissociation inhibitor binding
0051032	nucleic acid transmembrane transporter activity
0051033	RNA transmembrane transporter activity
0051059	NF-kappaB binding
0051060	pullulanase activity
0051063	CDP reductase activity
0051065	CTP reductase activity
0051073	adenosylcobinamide-GDP ribazoletransferase activity
0051075	S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity
0051082	unfolded protein binding
0051087	chaperone binding
